300 0.9
310 0.9
320 0.9
330 0.9
340 0.9
350 0.9
360 0.9
370 0.9
380 0.9
390 0.9
400 0.9
410 0.9
420 0.9
430 0.9
440 0.9
450 0.9
460 0.9
470 0.9
480 0.9
490 0.9
500 0.9
510 0.9
520 0.9
530 0.9
540 0.9
550 0.9
560 0.9
570 0.9
580 0.9
590 0.9
600 0.9
610 0.9
620 0.9
630 0.9
640 0.9
650 0.9
660 0.9
670 0.9
680 0.9
690 0.9
700 0.9
710 0.9
720 0.9
730 0.9
740 0.9
750 0.9
760 0.9
770 0.9
780 0.9
790 0.9
800 0.9
810 0.9
820 0.9
830 0.9
840 0.9
850 0.9
860 0.9
870 0.9
880 0.9
890 0.9
900 0.9
910 0.9
920 0.9
930 0.9
940 0.9
950 0.9
960 0.9
970 0.9
980 0.9
990 0.9
1000 0.9
1010 0.9
1020 0.9
1030 0.9
1040 0.9
1050 0.9
1060 0.9
1070 0.9
1080 0.9
1090 0.9
1100 0.9
